node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,node_type,degree,degree_centrality,betweenness_centrality
162628,Harmonious Cheer Holdings Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-AUG-2006,,,,Active,Portcullis Trustnet,1044192,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,1.909505463197895e-06
146244,INNOPILOT TECHNOLOGY LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-APR-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,653482,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146245,EVERTECH INNOVATION LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-APR-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,653481,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
80012109,Appleby Services (Cayman) Limited,,,,,,,,,,,,,,,CYM,Cayman Islands,Paradise Papers - Appleby,Appleby data is current through 2014,,Intermediary,858,0.006962480642840595,0.00021329707456970023
131922,EVERICH HOLDINGS TRADING LTD.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION cc: Goldman Sachs (Singapore) Pte. Attn: Ms Shirreen Sin",,25-APR-2000,,,,Active,Portcullis Trustnet,384268,VGB;XXX,British Virgin Islands;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,6.01158863473226e-07
164703,Morvan Specialist Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-NOV-2007,,,,Active,Portcullis Trustnet,1443360,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146273,DYNAMIC INTERNATIONAL TECHNOLOGIES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-APR-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,654015,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
11002723,AUDINA TREUHAND AG,,,,,,,14260.0,,,,,ACTIVE,,,LIE,Liechtenstein,Panama Papers,The Panama Papers  data is current through 2015,,Intermediary,584,0.00015851532111546012,0.0
123747,RAINBOW STATESMAN LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-AUG-1994,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,125130,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.00010283251573022101
127845,OVERCOME HOLDINGS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-FEB-1998,,,,Active,Portcullis Trustnet,267428,VGB;CYM,British Virgin Islands;Cayman Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.0001348226379935371
142187,Network Founders Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-MAY-2007,,,,Active,Portcullis Trustnet,1407745,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
164718,Added Benefit Investments Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-NOV-2007,,,,Active,Portcullis Trustnet,1444379,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
164722,Diverse Network Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-NOV-2007,,,,Active,Portcullis Trustnet,1444507,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
166775,Messiah Holding Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-MAR-2009,,,,Active,Portcullis Trustnet,1526091,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
166783,Berlington Worldwide Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,03-APR-2009,,,,Active,Portcullis Trustnet,1527178,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162688,Wildwood Worldwide Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-AUG-2006,,,,Active,Portcullis Trustnet,1048110,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
156545,ART GRACE TRADING LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-NOV-2007,,,,Active,Portcullis Trustnet,1441063,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,7,7.316091743790467e-05,3.4512373934132823e-06
162691,Oriental Bloome Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-AUG-2006,,,,Active,Portcullis Trustnet,1048113,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
162692,Autumn  Breeze Enterprise Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-AUG-2006,,,,Active,Portcullis Trustnet,1048115,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
123783,MID-OCEAN INTERNATIONAL LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,19-AUG-1994,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,126537,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.00010283251573022101
146312,Silver Clouds Management Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,11-MAY-2005,,,,Active,Portcullis Trustnet,656158,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162700,Pristine Sand Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,30-AUG-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1048214,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
136079,BCIC Internasional Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION cc: Goldman Sachs (Singapore) Pte. Attn: Ms Shirreen Sin",,30-JAN-2002,,,,Active,Portcullis Trustnet,481087,XXX;VGB,Not identified;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,6.01158863473226e-07
146320,Latitude Securities Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,11-MAY-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,656006,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
146323,Wimbledon Assets Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-MAY-2005,,,,Active,Portcullis Trustnet,657113,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
146336,Perfect Wealth Synergy Corp.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-FEB-2006,,,,Active,Portcullis Trustnet,1010330,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
146338,Financial Pilot Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-MAY-2005,,,,Active,Portcullis Trustnet,657117,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146341,Chrysler Asset Ventures Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-MAY-2005,,,,Active,Portcullis Trustnet,657127,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,1.909505463197895e-06
166823,Basque Capital Assets Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,21-APR-2009,,,,Active,Portcullis Trustnet,1528869,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
164778,United Properties Enterprise Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,23-NOV-2007,,,,Active,Portcullis Trustnet,1445924,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,1.909505463197895e-06
166834,Paradis International Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,21-APR-2009,,,,Active,Portcullis Trustnet,1528870,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162744,Clifton Universal Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-SEP-2006,,,,Active,Portcullis Trustnet,1050936,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,7.316091743790467e-05,1.909505463197895e-06
162747,Peacock Grace Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-SEP-2006,,,,Active,Portcullis Trustnet,1050938,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
162752,Asia Lead Finance Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-SEP-2006,,,,Active,Portcullis Trustnet,1050944,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
158658,MERIT FULL TRADING GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-MAY-2008,,,,Active,Portcullis Trustnet,1481143,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.1985555796984636e-07
166855,I P Avenue Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-APR-2009,,,,Active,Portcullis Trustnet,1529509,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
156629,UNION CONCEPT TRADING LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-NOV-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1441765,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.1985555796984636e-07
146395,Sunlite Finance Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JUN-2005,,,,Active,Portcullis Trustnet,660545,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
164828,Asia Star International Investment Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-NOV-2007,,,,Active,Portcullis Trustnet,1447127,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146397,TradeVentures Capital Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JUN-2005,,,,Active,Portcullis Trustnet,660542,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
164829,Shining Star Investment Overseas Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-NOV-2007,,,,Active,Portcullis Trustnet,1447320,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
166881,Blooming Access Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-MAY-2009,,,,Active,Portcullis Trustnet,1531311,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
127969,Shippingstop Dot Com Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,12-MAR-1998,,,,Company liquidated,Portcullis Trustnet,271324,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
113638,Directcorp Limited ,,,,,,,,,,,,,,,XXX;COK,Not identified;Cook Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Officer,1034,0.011827681652461255,0.007301161803290467
162791,Nine Dragons Universal Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-SEP-2006,,,,Active,Portcullis Trustnet,1052275,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
138220,Venture Investment Management Group Co. Ltd.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-OCT-2002,,,,Active,Portcullis Trustnet,517533,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,3.370684817450215e-06
162797,Grandole Worldwide Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-SEP-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1052281,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
166894,Glorious Glory Overseas Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,14-MAY-2009,,,,Active,Portcullis Trustnet,1531751,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
146416,Swisslink Investments Group Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-JUN-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,661955,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.0620661737976281e-07
150513,LEGITIMATE HOUR INTERNATIONAL LIMITED,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-MAY-2006,,,,Active,Portcullis Trustnet,1030466,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.1985555796984636e-07
132082,BRIGHT STRONG HOLDINGS LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-APR-2007,,,,Active,Portcullis Trustnet,1400999,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.99162622879224e-08
162802,Potential Maximization Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-SEP-2006,,,,Active,Portcullis Trustnet,1053939,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162803,Desirable Result Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 Temasek Boulevard #09-06 Suntec Tower 4 Singapore 038986",,28-SEP-2006,,,,Active,Portcullis Trustnet,1053938,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146425,Picasso Co. Offshore Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-JUN-2005,,,,Active,Portcullis Trustnet,661940,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,7,7.316091743790467e-05,1.909505463197895e-06
146429,Renowned Navigator Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,09-FEB-2006,,,,Active,Portcullis Trustnet,1010010,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
162817,Bouncing High Capital Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,28-SEP-2006,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1053936,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
164878,Vibrant Creative Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,07-DEC-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1449043,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
164880,Silver Concept Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-DEC-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1449400,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,6,6.0967431198253896e-05,1.824056266772222e-06
146451,ALPHA OMEGA OFFSHORE LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,22-JUN-2005,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,662904,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
146456,Optical Orbits Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,22-JUN-2005,,,,Active,Portcullis Trustnet,662979,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,7,7.316091743790467e-05,1.909505463197895e-06
130075,FORECAST INVESTMENT GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-SEP-1999,,,,Company liquidated,Portcullis Trustnet,341499,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162848,StartPoint Holdings Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,06-OCT-2006,,,,Active,Portcullis Trustnet,1055662,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
164904,Blusea Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-DEC-2007,,,,Active,Portcullis Trustnet,1450279,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
130094,"EB Finance Co., Ltd.",,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;David Chong & Co. Office B1, 7/F. Loyong Court 212-220 Lockhart Road Wanchai Hong Kong",,07-SEP-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,342006,CYM;VGB,Cayman Islands;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,0.0001348226379935371
140335,BEST DRAGON ENTERPRISES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-OCT-2007,,,,Active,Portcullis Trustnet,1438415,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
158771,MULTI ARROW SERVICES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,27-MAY-2008,,,,Active,Portcullis Trustnet,1483916,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,2.1985555796984636e-07
140341,BRILLIANT GROUP SERVICES INC.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-SEP-2003,,,,Active,Portcullis Trustnet,561540,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
162872,Connection Axis Limited,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-OCT-2006,,,,Active,Portcullis Trustnet,1056112,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
138300,Senior Wealth Management Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,10-OCT-2002,,,,Active,Portcullis Trustnet,516971,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,1.824056266772222e-06
166972,Bourbon International Services Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-JUN-2009,,,,Active,Portcullis Trustnet,1533578,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,,Entity,5,6.0967431198253896e-05,4.707417370519248e-06
